SysConst,AvgTime,Oxygen,Chamber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,1562352942,4745.1,20190705 13:55:42,13:55:42,1,B2_R3,3,1562352934,-0.000844111,2.849951134,400.7315806,595.4380203,60.2244416,40.53123055,-0.019881498,2.275194449,-0.019978525,-0.012477821,247.8146859,42.79646881,41.11310968,7.866039617,49.8989757,3.839944415,7.695437355,4.026095202,37.22530512,-50.67017161,-5.506129716,228.8636897,-0.041865487,0.046997677,3.500365924,49,10,1,0,51053.32242,0,646.5588462,3532.38,2885.821154,0.816962262,-2.773728935,MPF-642-20190704-15_58_10,747.4913462,871.767,0.142556043,0.5,1264.489141,2.849951134,90.13028409,0.305640154,0.004447393,3.051977191,DARK-643-20190704-15_58_12,605.32,266.447,0.466417914,0.908971118,0.55182573,0.921960461,642,300,300,300,10449.3,863.901,-0.00740554,11.464,1500.004839,1264.489141,0.842990041,0.195980082,6,0.5,0: Broadleaf,1562352934,400.7315806,403.7454194,37.96546452,38.93988065,500.0312258,100.9430968,0.199993774,40.70001613,41.11310968,999.9,0,0,10001.73968,0,0.239025968,1500.004839,0.899999032,0.100000977,0,747.5291935,4.99911,12658.66129,13523.33871,48.875,50.81606452,49.812,50.504,50.46951613,1345.503548,149.5025806,0,95.89999986,747.4913462,-4.846666661,712.9572553,12644.7,15,1562351568,13:32:47,3,-0.518,0.272,407,34,0.38,0.09,-3.238837073,4.358936237,0.663458783,0,747.252,0,0,0,-1.533363259,12.08242759,1.247649319,0,0,3,0/3,1.88766,1.89345,1.89133,1.89136,1.8882,1.89104,1.88415,1.89102,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-0.518,0.272,2,445.093,349.814,39.4801,39.5012,30.0005,39.2735,39.2623,19.5762,25.9287,76.0733,-999.9,402.696,38.0723,98.7531,99.3615
29,1562353064,4866.6,20190705 13:57:43,13:57:43,1,B2_R3,1,1562353056,0.001841483,5.153095519,399.0733226,185.4847118,18.7593061,40.36094697,0.043017114,2.27495845,0.042570287,0.026646188,247.8156459,42.13796616,40.83513226,7.75088224,46.53737779,3.621945905,7.782874923,4.128936335,-81.20939126,9.515472465,1.03379354,177.1555207,-0.041859069,0.046990472,3.499942092,114,23,1,0,51011.09467,0,646.5588462,3532.38,2885.821154,0.816962262,-2.773728935,MPF-644-20190704-16_00_12,893.7750385,1016.41,0.120655013,0.5,1264.4916,5.153095519,76.28362506,3.645782706,0.006268784,2.475349514,DARK-645-20190704-16_00_13,-2689.2,3705.61,0.033094406,0.404394061,0.331579232,0.871838505,644,300,300,300,10473.7,1016.41,-0.0074231,20.0131,1500.007419,1264.4916,0.84299023,0.19598046,6,0.5,0: Broadleaf,1562353056,399.0733226,406.1385484,35.81239032,33.68185484,500.0249677,100.9366452,0.200024935,40.91271613,40.83513226,999.9,0,0,10000.84548,0,0.23115871,1500.007419,0.899992194,0.1000078,0,896.6059032,4.99911,15991.16452,13523.34194,49.171,50.95122581,50,50.75,50.808,1345.496129,149.5122581,0,120.7,893.7750385,-465.9598978,-6459.111115,15950.82308,15,1562351568,13:32:47,3,-0.518,0.272,407,34,0.38,0.09,-6.848267317,-3.912939512,0.449700411,0,845.185,0,0,0,2.154970732,-0.58461784,0.059602198,0,0,3,0/3,1.88766,1.89346,1.89133,1.89139,1.88827,1.89108,1.88416,1.89102,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-0.518,0.272,2,370.58,344.575,39.6397,39.5733,29.9999,39.365,39.3401,19.6102,34.5503,73.3275,-999.9,406.609,33.291,98.7358,99.3429
30,1562353151,4954.1,20190705 13:59:11,13:59:11,1,B2_R3,2,1562353143,0.000965034,3.081604102,400.4073226,171.8270073,17.37895433,40.49806071,0.023619135,2.274969978,0.023483746,0.014689441,247.8114708,42.47800135,40.37371935,7.562956384,46.58941107,3.636768578,7.805998175,3.926187806,-42.55801525,72.96340313,7.911609067,286.1284678,-0.041859382,0.046990824,3.499962794,80,16,1,0,51002.49229,0,646.5588462,3532.38,2885.821154,0.816962262,-2.773728935,MPF-646-20190704-16_01_39,612.5685385,753.866,0.187430474,0.5,1264.474277,3.081604102,118.5005064,8.800855855,0.004630646,3.685686846,DARK-647-20190704-16_01_41,-5880.8,6634.666,0.021296846,0.295172726,1.316757145,0.96281573,646,300,300,300,10497.5,731.57,-0.00744061,3.28412,1499.987419,1264.474277,0.842989922,0.195979843,6,0.5,0: Broadleaf,1562353143,400.4073226,404.5686774,35.957,34.84066774,500.0310323,100.9421613,0.199996774,40.96861935,40.37371935,999.9,0,0,10000.37387,0,0.229539,1499.987419,0.900004226,0.099995703,0,612.8511613,4.99911,10672.16129,13523.20323,49.36280645,51.06606452,50.187,50.82419355,50.94106452,1345.493548,149.4948387,0,86.80000019,612.5685385,-36.17976068,-621.3059868,10657.36923,15,1562351568,13:32:47,3,-0.518,0.272,407,34,0.38,0.09,-4.208028049,-0.322712613,0.29868527,1,609.082,0,0,0,1.028882049,1.302889631,0.159031655,0,1,3,3-Jan,1.88766,1.89346,1.89133,1.89137,1.88827,1.89108,1.88416,1.89102,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-0.518,0.272,2,408.215,345.474,39.7632,39.6329,30.0007,39.4244,39.4183,19.5964,30.5597,71.0264,-999.9,404.58,34.5914,98.7298,99.3397
31,1562353619,5421.6,20190705 14:06:58,14:06:58,1,B3_R2,1,1562353611,0.003135064,8.224748493,401.1017419,216.8901144,21.94784053,40.588835,0.081204922,2.275827454,0.079628898,0.049907113,247.8239592,40.9380148,40.11637742,7.459870536,49.49582108,3.695389751,7.466064146,3.764480784,-138.2563262,1.907700177,0.20569877,111.681032,-0.041882706,0.047017007,3.501502829,29,6,1,0,51167.16537,0,646.5588462,3532.38,2885.821154,0.816962262,-2.773728935,MPF-648-20190704-16_09_27,804.0368462,987.931,0.186140686,0.5,1264.537919,8.224748493,117.6909777,0.392467693,0.008697626,2.575533109,DARK-649-20190704-16_09_28,600.2,387.731,0.474282825,0.867766986,0.538691137,0.8817071,648,300,300,300,10487.5,954.706,-0.00743292,3.98944,1500.062903,1264.537919,0.842989928,0.195979856,6,0.5,0: Broadleaf,1562353611,401.1017419,412.4803871,36.51810323,32.89341935,500.0012581,100.9935484,0.199816677,40.13192581,40.11637742,999.9,0,0,10000.85484,0,0.229539,1500.062903,0.900001935,0.099998042,0,804.1191613,4.99911,13707.90323,13523.87419,46.83445161,49.5,47.925,49.125,48.49170968,1345.560323,149.5025806,0,466.6000001,804.0368462,-9.227623934,-4118.215392,13687.76923,15,1562353551,14:05:50,4,-0.518,0.521,407,50,0.38,0.03,-9.914142439,-25.03487352,2.871662636,0,803.271,0,0,0,3.642280976,-0.307292613,0.045036371,0,0,3,0/3,1.88759,1.89338,1.89131,1.89133,1.88816,1.89102,1.88413,1.89092,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-0.518,0.521,2,468.222,340.905,39.3946,40.7523,29.9945,40.204,40.1249,19.7658,36.0119,70.2187,-999.9,413.269,33.2096,98.2805,98.95
32,1562353684,5486.5,20190705 14:08:03,14:08:03,1,B3_R2,2,1562353676,0.004679971,13.46872308,400.4622581,221.0612188,22.36973458,40.52377197,0.136892604,2.27556349,0.132476641,0.08318279,247.8122279,40.37966069,39.45613548,7.20094291,51.3320249,3.820821366,7.443348229,3.380121544,-206.3867254,75.90341391,8.157187961,125.4861044,-0.041875525,0.047008945,3.501028722,54,11,1,0,51168.05461,0,646.5588462,3532.38,2885.821154,0.816962262,-2.773728935,MPF-650-20190704-16_10_32,983.3975769,1532.93,0.358485008,0.5,1264.47809,13.46872308,226.648219,3.370858421,0.012845183,1.304332227,DARK-651-20190704-16_10_33,-3634.36,5167.29,0.106348284,0.278990168,0.61998004,0.692853054,650,300,300,300,10501.7,1384.76,-0.00744499,-11.4823,1499.991935,1264.47809,0.842989926,0.195979851,6,0.5,0: Broadleaf,1562353676,400.4622581,418.8750645,37.75795484,32.35363871,499.9631613,100.9923871,0.200100226,40.07484516,39.45613548,999.9,0,0,9999.255161,0,0.23740629,1499.991935,0.900002806,0.099997348,0,988.7705484,4.99911,16818.14516,13523.22258,47.22764516,49.524,48.187,49.24390323,48.875,1345.497419,149.4954839,0,64.5999999,983.3975769,-496.2885813,-13242.58461,16679.02308,15,1562353551,14:05:50,4,-0.518,0.521,407,50,0.38,0.03,-20.19464146,25.92696167,3.309090237,0,933.535,0,0,0,4.875210244,9.350879582,0.962802389,0,0,3,0/3,1.88763,1.89346,1.89133,1.89133,1.88822,1.89103,1.88416,1.89101,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-0.518,0.521,2,438.701,340.746,39.4305,40.507,29.9977,40.1523,40.091,20.0782,36.475,67.1282,-999.9,419.335,31.6315,98.4533,99.1132
33,1562353813,5615.5,20190705 14:10:12,14:10:12,1,B3_R2,3,1562353805,0.005147153,15.49772875,397.8475484,215.3947557,21.79377706,40.25446555,0.154574302,2.274601196,0.148966745,0.093591084,247.8120339,40.36670638,39.76721935,7.321953356,53.63528657,4.021902296,7.498612486,3.30005106,-226.9894293,54.72070308,5.895906896,81.43921464,-0.041849354,0.046979566,3.499300533,57,11,1,0,51114.50665,0,646.5588462,3532.38,2885.821154,0.816962262,-2.773728935,MPF-652-20190704-16_12_41,762.9281923,1337.93,0.429769725,0.5,1264.4775,15.49772875,271.7170734,2.774472506,0.014449808,1.640182969,DARK-653-20190704-16_12_42,-2374.12,3712.05,0.154901418,0.371531364,0.831683249,0.760424809,652,300,300,300,10521.5,1130.1,-0.00745944,-45.0934,1499.99129,1264.4775,0.842989895,0.195979789,6,0.5,0: Broadleaf,1562353805,397.8475484,418.9015161,39.74972581,33.81884194,500.0153226,100.9806129,0.200017,40.21345161,39.76721935,999.9,0,0,9994.170968,0,0.234860903,1499.99129,0.900003452,0.099996594,0,764.1027419,4.99911,12426.8,13523.23226,47.70529032,49.625,48.57012903,49.47967742,49.375,1345.498387,149.493871,0,128.4000001,762.9281923,-110.9977776,-1732.735038,12406.59615,15,1562353551,14:05:50,4,-0.518,0.521,407,50,0.38,0.03,-23.92918049,56.81718815,5.9308066,0,750.777,0,0,0,5.049172439,15.39513324,1.601117972,0,0,3,0/3,1.88766,1.89346,1.89133,1.89135,1.88826,1.89105,1.88416,1.89101,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-0.518,0.521,2,434.756,343.23,39.5014,40.0599,29.9988,39.9119,39.8825,19.9514,37.3188,69.525,-999.9,418.242,31.9669,98.5816,99.2344
34,1562353891,5693.5,20190705 14:11:30,14:11:30,1,B3_R2,4,1562353883,0.005343412,9.157211046,401.043871,291.3162983,29.47751477,40.58055351,0.166054429,2.276022979,0.159605566,0.100312016,247.817002,40.3009009,39.03544516,7.040056189,51.14120558,3.834453249,7.497776412,3.205602941,-235.6444858,144.2907308,15.48242533,171.9456723,-0.041888025,0.047022978,3.501854028,148,30,1,0,51160.28942,0,646.5588462,3532.38,2885.821154,0.816962262,-2.773728935,MPF-654-20190704-16_13_59,901.9353462,1337.09,0.325449038,0.5,1264.50109,9.157211046,205.7653315,2.95045958,0.009435294,1.641841611,DARK-655-20190704-16_14_00,-2607.94,3945.03,0.110304523,0.357520455,0.630173818,0.760715887,654,300,300,300,10534.6,1211.71,-0.0074681,-13.5511,1500.019032,1264.50109,0.842990031,0.195980062,6,0.5,0: Broadleaf,1562353883,401.043871,414.6036129,37.89460323,31.72569355,500.0163226,100.9872581,0.200059452,40.21136129,39.03544516,999.9,0,0,10002.74806,0,0.236943516,1500.019032,0.899999097,0.100000906,0,905.9948065,4.99911,14887.50323,13523.46129,47.883,49.70122581,48.71341935,49.562,49.518,1345.517419,149.5035484,0,77.4000001,901.9353462,-372.8768884,412.8410226,14852.66154,15,1562353551,14:05:50,4,-0.518,0.521,407,50,0.38,0.03,-14.23798537,11.30726969,1.27105984,0,865.287,0,0,0,5.850617805,5.309269756,0.58077472,0,0,3,0/3,1.88765,1.89343,1.89133,1.89133,1.88821,1.89102,1.88416,1.89095,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-0.518,0.521,2,335.755,343.185,39.5106,39.8752,29.9992,39.7793,39.756,19.8921,34.577,65.7348,-999.9,414.224,31.2004,98.6359,99.2852
35,1562354015,5817.5,20190705 14:13:34,14:13:34,1,B3_R2,5,1562354007,0.004951318,14.03366447,397.3023871,220.406622,22.30083561,40.19922424,0.145021682,2.275628504,0.140076013,0.087977806,247.8147746,40.30161791,39.44146774,7.19528028,51.20474687,3.813382497,7.447322231,3.381897783,-218.3531222,78.9315162,8.482180366,116.875349,-0.041877294,0.047010931,3.501145492,95,19,1,0,51168.24557,0,646.5588462,3532.38,2885.821154,0.816962262,-2.773728935,MPF-656-20190704-16_16_03,839.1994615,1414.75,0.406821374,0.5,1264.492598,14.03366447,257.211308,2.729379749,0.013291808,1.49682276,DARK-657-20190704-16_16_04,-2446.64,3861.39,0.149052683,0.354176771,0.749228282,0.733805003,656,300,300,300,10493,1246.31,-0.00743835,-22.6387,1500.009355,1264.492598,0.842989808,0.195979617,6,0.5,0: Broadleaf,1562354007,397.3023871,416.5022581,37.68893548,31.97162258,500.0294516,100.9804194,0.20000529,40.08484194,39.44146774,999.9,0,0,10000.86258,0,0.233842903,1500.009355,0.900006097,0.099993568,0,840.8357742,4.99911,13549.75161,13523.3871,48,49.903,48.875,49.5,49.61077419,1345.518387,149.4912903,0,123.6000001,839.1994615,-132.577436,-2646.112821,13513.93077,15,1562353551,14:05:50,4,-0.518,0.521,407,50,0.38,0.03,-18.87742195,-6.187852265,0.687105957,0,826.021,0,0,0,5.731586341,-0.374594007,0.052013025,0,0,3,0/3,1.88765,1.89346,1.89133,1.89133,1.88824,1.89102,1.88416,1.89098,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-0.518,0.521,2,389.511,343.964,39.4485,39.6325,29.9994,39.5589,39.5518,19.9912,32.0741,64.1251,-999.9,418.275,31.56,98.6912,99.3309
36,1562354096,5898.5,20190705 14:14:55,14:14:55,1,B3_R2,6,1562354088,0.00526627,14.89262992,399.2735161,217.0460447,21.96396536,40.40446667,0.149531226,2.275740541,0.14427944,0.090631135,247.8111896,40.27705876,39.61774516,7.263590237,50.43034682,3.771314433,7.478263923,3.492275805,-232.2425155,66.83819549,7.190996996,89.5978666,-0.041880342,0.047014352,3.501346722,62,12,1,0,51159.42524,0,646.5588462,3532.38,2885.821154,0.816962262,-2.773728935,MPF-658-20190704-16_17_24,747.6061154,1378.77,0.457773149,0.5,1264.471935,14.89262992,289.4206498,3.035509911,0.013971333,1.561979155,DARK-659-20190704-16_17_25,-2806.5,4185.27,0.150806014,0.339746138,0.861997091,0.746272858,658,300,300,300,10518.3,1157.55,-0.00745686,-39.6962,1499.984516,1264.471935,0.842989992,0.195979984,6,0.5,0: Broadleaf,1562354088,399.2735161,419.666129,37.26780968,31.18432581,500.0431935,100.9949355,0.200022452,40.16251935,39.61774516,999.9,0,0,10000.1529,0,0.233056129,1499.984516,0.899998839,0.100001132,0,748.1283226,4.99911,11997.2,13523.15484,48.062,49.875,48.897,49.562,49.639,1345.487419,149.4980645,0,80.4000001,747.6061154,-50.09863241,-449.4974358,11989.16923,15,1562353551,14:05:50,4,-0.518,0.521,407,50,0.38,0.03,-20.12145366,-5.230983972,0.5330528,0,742.302,0,0,0,6.083552927,0.017914495,0.034443032,1,1,3,3-Jan,1.88766,1.89345,1.89133,1.89135,1.88826,1.89103,1.88416,1.891,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-0.518,0.521,2,429.423,343.195,39.4114,39.5168,29.9995,39.4403,39.4408,20.1079,30.8942,61.4394,-999.9,419.91,31.1588,98.7194,99.3508
37,1562355404,7206.6,20190705 14:36:43,14:36:43,1,B2_R1,1,1562355396,0.0078301,17.79680773,400.6477097,276.6764386,27.99137956,40.53356393,0.279253169,2.275268346,0.26151391,0.164946002,247.8135101,36.743984,36.70593871,6.20438366,51.31056931,3.317760108,6.466036437,2.886623552,-345.3073995,92.88652702,9.729093568,5.121731137,-0.041867497,0.046999933,3.500498639,99,20,1,0,51588.53428,0,646.5588462,3532.38,2885.821154,0.816962262,-2.773728935,MPF-662-20190704-16_39_12,709.3736154,1282.71,0.446972725,0.5,1264.482426,17.79680773,282.594578,0.608220097,0.01626795,1.753841476,DARK-663-20190704-16_39_14,502.54,780.17,0.734886479,0.742504555,0.901258107,0.779559744,662,300,300,300,10608.2,1084.44,-0.00752223,-40.2133,1499.996774,1264.482426,0.842990097,0.195980193,6,0.5,0: Broadleaf,1562355396,400.6477097,425.7663871,32.79388387,23.70663226,500.0403226,100.9700645,0.200023194,37.46318065,36.70593871,999.9,0,0,9999.548387,0,0.238748387,1499.996774,0.899996677,0.10000329,0,709.4684194,4.99911,12307.1871,13523.26129,44.97158065,47.58445161,46.08845161,47.60458065,46.0863871,1345.493226,149.5045161,0,137.1000001,709.3736154,-8.672478629,-68.47863266,12306.16923,15,1562353551,14:05:50,4,-0.518,0.521,407,50,0.38,0.03,-25.61722195,9.804852962,1.06244936,0,708.428,0,0,0,9.104091707,-0.277927944,0.035998524,0,0,3,0/3,1.88756,1.89345,1.89131,1.89133,1.88821,1.89102,1.88415,1.891,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-0.518,0.521,2,385.135,309.688,36.7132,39.6512,29.9952,39.1791,39.1018,19.5742,46.3977,60.5519,-999.9,425.243,23.5766,98.218,99.0864
38,1562355538,7340.6,20190705 14:38:57,14:38:57,1,B2_R1,2,1562355530,0.008267369,19.7119367,398.6047097,265.5453753,26.86852649,40.33179335,0.286118346,2.275903186,0.267532125,0.168776762,247.8178836,37.35209545,37.16290323,6.361156618,50.2638997,3.384971719,6.73439932,2.976184899,-364.5909731,128.8084817,13.56674715,25.60213933,-0.041884766,0.047019319,3.501638855,85,17,1,0,51484.90634,0,646.5588462,3532.38,2885.821154,0.816962262,-2.773728935,MPF-664-20190704-16_41_26,902.0223462,1517.77,0.405692334,0.5,1264.507162,19.7119367,256.500431,0.560012387,0.017782158,1.327348676,DARK-665-20190704-16_41_28,667.8,849.97,0.724434573,0.703282855,0.706772005,0.698106325,664,300,300,300,10503.8,1334.42,-0.00744604,-22.7731,1500.026452,1264.507162,0.842989909,0.195979818,6,0.5,0: Broadleaf,1562355530,398.6047097,426.2117419,33.45414516,23.86581613,500.0323548,100.9824194,0.200011194,38.2127,37.16290323,999.9,0,0,10002.44903,0,0.235971677,1500.026452,0.900002742,0.099997394,0,903.2310968,4.99911,15290.55806,13523.55161,46.63677419,48.75174194,47.59048387,48.79822581,48.12883871,1345.529032,149.4980645,0,133.1000001,902.0223462,-163.4848205,-2563.675214,15267.53462,15,1562353551,14:05:50,4,-0.518,0.521,407,50,0.38,0.03,-27.67030732,0.340831359,0.219427074,1,885.415,0,0,0,9.591213171,-0.107927038,0.03074286,0,1,3,3-Jan,1.88757,1.89345,1.89129,1.89134,1.8882,1.89103,1.88415,1.89099,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-0.518,0.521,2,402.143,314.198,37.297,39.2426,29.9989,39.0601,39.0432,19.7099,41.0423,56.1712,-999.9,426.816,24.0528,98.4834,99.3163
39,1562355656,7458.5,20190705 14:40:55,14:40:55,1,B2_R1,3,1562355648,0.001558607,5.155776655,399.6690323,186.4373522,18.86582758,40.44300651,0.042487941,2.274957767,0.042051979,0.026321283,247.8116283,40.24889223,39.02925161,7.037711039,49.74448252,3.482129432,7.000031471,3.555581608,-68.73457291,-12.23507952,-1.305336006,165.5366398,-0.04185905,0.046990451,3.499940864,101,20,1,0,51336.53096,0,646.5588462,3532.38,2885.821154,0.816962262,-2.773728935,MPF-666-20190704-16_43_24,688.5979615,908.105,0.241719888,0.5,1264.473874,5.155776655,152.8242413,6.92953458,0.006270992,2.889836528,DARK-667-20190704-16_43_26,-5384.64,6292.745,0.034882557,0.294299553,0.839266933,0.909368551,666,300,300,300,10479.1,860.852,-0.0074277,-2.73175,1499.986774,1264.473874,0.842990015,0.19598003,6,0.5,0: Broadleaf,1562355648,399.6690323,406.603129,34.41137097,32.60549355,500.0250645,100.9912581,0.199985806,38.92949355,39.02925161,999.9,0,0,9995.432903,0,0.236526968,1499.986774,0.899999258,0.100000742,0,689.1217742,4.99911,12057.6871,13523.17742,47.7396129,49.59654839,48.68122581,49.53603226,49.32216129,1345.487419,149.4993548,0,117.3,688.5979615,-53.38512821,682.625636,12050.09231,15,1562353551,14:05:50,4,-0.518,0.521,407,50,0.38,0.03,-7.132435854,3.795433671,0.396550639,0,683.022,0,0,0,1.787982683,0.709511784,0.080516865,0,0,3,0/3,1.8876,1.89346,1.89131,1.89134,1.88825,1.89102,1.88416,1.891,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-0.518,0.521,2,383.492,320.662,37.738,39.0622,29.9997,38.9637,38.9703,19.054,23.3624,61.4007,-999.9,406.503,32.5596,98.5692,99.3722
40,1562355822,7625,20190705 14:43:42,14:43:42,1,B2_R1,4,1562355814,0.005961462,15.03903427,395.5099355,237.1998874,24.00050498,40.01872968,0.177382578,2.275031291,0.170041676,0.106910283,247.8143107,39.66417147,38.94256774,7.004959734,49.75077792,3.644290994,7.32509349,3.36066874,-262.9004643,102.127541,10.93526053,97.97664796,-0.04186105,0.046992695,3.500072905,70,14,1,0,51199.88509,0,646.5588462,3532.38,2885.821154,0.816962262,-2.773728935,MPF-668-20190704-16_46_10,759.9429615,1167.77,0.349235756,0.5,1264.488941,15.03903427,220.8023755,0.496099403,0.014086927,2.024893601,DARK-669-20190704-16_46_12,588.44,579.33,0.703963265,0.803212701,0.782460305,0.819388962,668,300,300,300,10492.9,1030.08,-0.00743844,-23.7065,1500.004839,1264.488941,0.842989908,0.195979817,6,0.5,0: Broadleaf,1562355814,395.5099355,416.3847097,36.01696774,29.12134839,500.0346774,100.9826129,0.200002484,39.77523226,38.94256774,999.9,0,0,9996.766129,0,0.236943516,1500.004839,0.900002613,0.099997129,0,760.4781613,4.99911,12812.10323,13523.35484,49.26590323,50.94329032,50.16509677,51.03196774,50.82629032,1345.509032,149.4958065,0,165.5999999,759.9429615,-90.08598297,-2337.124788,12810.74231,15,1562353551,14:05:50,4,-0.518,0.521,407,50,0.38,0.03,-21.16376098,5.051874564,0.523924648,0,750.114,0,0,0,6.899096098,-0.159868432,0.03214442,0,0,3,0/3,1.88765,1.89346,1.89133,1.89138,1.88827,1.89106,1.88416,1.89102,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-0.518,0.521,2,419.953,317.523,38.3959,39.0968,30.0002,38.9825,38.9954,19.4294,33.5636,61.9808,-999.9,418.02,29.2621,98.6025,99.3756
41,1562355986,7788.5,20190705 14:46:25,14:46:25,1,B2_R1,5,1562355978,0.005346702,13.35937149,394.8792903,224.3369497,22.69924302,39.95534836,0.14512825,2.276199841,0.140176641,0.088041209,247.8187194,40.40027065,39.97177742,7.40248291,49.82564855,3.755877648,7.538040663,3.646605262,-235.7895538,41.72569616,4.499120472,58.25398226,-0.041892838,0.04702838,3.502171714,82,16,1,0,51149.45011,0,646.5588462,3532.38,2885.821154,0.816962262,-2.773728935,MPF-670-20190704-16_48_54,693.6316154,1043.42,0.335232586,0.5,1264.510286,13.35937149,211.9525264,0.461194917,0.012758378,2.385386517,DARK-671-20190704-16_48_56,562.2,481.22,0.726878319,0.837982883,0.881387309,0.86247895,670,300,300,300,10523,932.96,-0.00745916,-15.723,1500.03,1264.510286,0.842989997,0.195979995,6,0.5,0: Broadleaf,1562355978,394.8792903,413.4429677,37.11939355,30.9418871,500.0304516,100.9837097,0.199992129,40.3118,39.97177742,999.9,0,0,10004.24871,0,0.237452645,1500.03,0.899999677,0.100000287,0,694.0702903,4.99911,11871.16129,13523.55806,50.3506129,51.86467742,51.18929032,51.93922581,51.91109677,1345.528387,149.5029032,0,162.9000001,693.6316154,-36.26365817,-549.7846152,11865.43846,15,1562353551,14:05:50,4,-0.518,0.521,407,50,0.38,0.03,-18.8394439,5.175788153,0.548627475,0,689.929,0,0,0,6.191581463,-0.034591568,0.044971878,1,1,3,3-Jan,1.88765,1.89346,1.89132,1.89135,1.88828,1.89103,1.88416,1.89101,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-0.518,0.521,2,405.534,318.074,38.9505,39.1563,30,39.0159,39.0191,19.3529,30.5791,62.94,-999.9,415.274,31.179,98.6179,99.3699
42,1562356099,7901.5,20190705 14:48:18,14:48:18,1,B2_R1,6,1562356091,0.005354322,12.30031836,399.1762581,262.7416545,26.5847579,40.38950047,0.170909623,2.275630385,0.164085341,0.103143768,247.8184657,40.58090212,38.89827097,6.988274412,50.75751591,3.863623952,7.611924821,3.12465046,-236.1255808,195.8804935,21.03647268,228.6098511,-0.041877345,0.047010988,3.501148871,73,15,1,0,51101.41169,0,646.5588462,3532.38,2885.821154,0.816962262,-2.773728935,MPF-672-20190704-16_50_47,835.0285,1195.01,0.301237228,0.5,1264.508933,12.30031836,190.458583,8.561643836,0.011920871,1.955941791,DARK-673-20190704-16_50_49,-9036.24,10231.25,0.035184508,0.185968706,0.656360184,0.809949708,672,300,300,300,10512.2,1118.81,-0.00745241,-2.18494,1500.028387,1264.508933,0.842990002,0.195980004,6,0.5,0: Broadleaf,1562356091,399.1762581,416.4997419,38.18484839,32.00560645,500.0484839,100.982129,0.199992032,40.4949,38.89827097,999.9,0,0,10000.70548,0,0.233241258,1500.028387,0.899999484,0.100000619,0,836.4751935,4.99911,13546.00645,13523.54516,50.056,51.375,50.85670968,51.391,51.59451613,1345.526129,149.5029032,0,112.3,835.0285,-193.0023587,-2884.492304,13521.46154,15,1562353551,14:05:50,4,-0.518,0.521,407,50,0.38,0.03,-17.55179268,4.969360976,0.530127423,0,813.928,0,0,0,6.167552683,-0.074670314,0.050405876,1,1,3,3-Jan,1.88766,1.89346,1.89133,1.89138,1.88828,1.89105,1.88417,1.89102,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-0.518,0.521,2,416.128,321.371,39.2164,39.1625,29.9999,39.0051,39.0078,19.3996,31.387,65.0213,-999.9,416.683,31.8074,98.6351,99.3701
